NODE_ID,LATITUDE,LONGITUDE
1010,47.4694985,19.0112123
1011,47.4695654,19.0130157
1012,47.4778651,19.0016448
1013,47.4778095,19.0018781
1014,47.4777899,19.0020128
1015,47.4777776,19.002543
1016,47.4774396,18.9999268
1017,47.4799113,19.0013818
1018,47.4798885,19.0012857
1019,47.4795842,19.0025547
1020,47.4795957,19.0026896
1021,47.4801889,19.0033554
1022,47.4805494,19.0018231
1023,47.4804441,19.0021442
1024,47.4804843,19.0019971
1025,47.4811327,19.0049517
1026,47.4810755,19.0049439
1027,47.4797942,19.0049487
1028,47.4796732,19.0052318
1029,47.4794015,19.0057498
1030,47.479218,19.0060471
1031,47.4774469,19.0029474
1032,47.4772669,19.002906
1033,47.4780142,19.0030764
1034,47.4781367,19.0031417
1035,47.4779313,19.0030427
1036,47.4781694,19.0041581
1037,47.4778772,19.004119
1038,47.4782995,19.0042747
1039,47.4776082,19.0042144
1040,47.477588,19.0040644
1041,47.4776232,19.0038566
1042,47.4777719,19.0030003
1043,47.4777814,19.0027022
1044,47.4783651,19.004388
1045,47.4784318,19.0045587
1046,47.4784734,19.0047325
1047,47.4784963,19.0048334
1048,47.4785025,19.0050611
1049,47.4784905,19.0051711
1050,47.4745644,19.008234
1051,47.4752402,19.0087273
1052,47.475369,19.0086647
1053,47.4762316,19.0074672
1054,47.4760094,19.007787
1055,47.4758874,19.0079466
1056,47.4781059,19.0071408
1057,47.4785296,19.0077181
1058,47.478825,19.0077497
1059,47.4789893,19.007694
1060,47.4789122,19.0077252
1061,47.4801274,19.0065684
1062,47.4805224,19.0067781
1063,47.4814551,19.0068919
1064,47.4805949,19.0056491
1065,47.4813814,19.0079654
1066,47.4811387,19.0082084
1067,47.4811054,19.008251
1068,47.4810661,19.0083153
1069,47.4810186,19.0084094
1070,47.4809103,19.0086385
1071,47.4779712,19.0067018
1072,47.4779339,19.0067054
1073,47.4780695,19.0069283
1074,47.4778024,19.0083833
1075,47.4776122,19.0083397
1076,47.4775272,19.0083162
1077,47.4774477,19.0082835
1078,47.4773859,19.0082458
1079,47.4773225,19.0081922
1080,47.4772332,19.0081063
1081,47.477158,19.0080079
1082,47.4770945,19.0079198
1083,47.4770331,19.0078069
1084,47.4769885,19.007691
1085,47.4764676,19.0089275
1086,47.4770527,19.009486
1087,47.4806054,19.0110114
1088,47.4806302,19.0110554
1089,47.4806399,19.0111163
1090,47.4793772,19.0102916
1091,47.4797191,19.0095105
1092,47.4746165,19.0092003
1093,47.4752518,19.0108685
1094,47.47488,19.0099843
1095,47.4781858,19.0117563
1096,47.4784795,19.0121899
1097,47.4791742,19.012288
1098,47.4785125,19.012995
1099,47.4778599,19.0133563
1100,47.4777475,19.0134291
1101,47.4769266,19.013043
1102,47.4749978,19.0115046
1103,47.4736732,19.011157
1104,47.4737157,19.0113086
1105,47.4733056,19.0093262
1106,47.4744147,19.0103608
1107,47.4745158,19.0106402
1108,47.4745252,19.0106949
1109,47.4745204,19.0107827
1110,47.4745066,19.0108347
1111,47.4744488,19.0109789
1112,47.4744417,19.0110186
1113,47.4744517,19.0111111
1114,47.4744748,19.0111879
1115,47.4745116,19.0112872
1116,47.4746787,19.0117028
1117,47.4741171,19.0095412
1118,47.4722979,19.010861
1119,47.4721612,19.01115
1120,47.4719252,19.0127518
1121,47.4718641,19.0130605
1122,47.4719268,19.0132357
1123,47.4721645,19.0137265
1124,47.4739402,19.011686
1125,47.4731333,19.010421
1126,47.472941,19.0107489
1127,47.4727777,19.0116966
1128,47.472922,19.0125626
1129,47.4723207,19.0100647
1130,47.4723643,19.0102152
1131,47.4735105,19.0132137
1132,47.4738242,19.013261
1133,47.4739264,19.0132398
1134,47.4745358,19.0130454
1135,47.47296,19.0156428
1136,47.4752306,19.0143546
1137,47.474398,19.0164193
1138,47.4761945,19.015117
1139,47.4759207,19.015547
1140,47.4758263,19.0156811
1141,47.4747724,19.0167971
1142,47.4746376,19.0168833
1143,47.4748443,19.0167401
1144,47.476423,19.0182868
1145,47.4758823,19.0191858
1146,47.4752749,19.0172508
1147,47.4750135,19.0175239
1148,47.474924,19.0176053
1149,47.4765075,19.0178462
1150,47.4761978,19.0172805
1151,47.4755921,19.0166171
1152,47.4757266,19.0172956
1153,47.4762841,19.0186991
1154,47.474249,19.019947
1155,47.4742151,19.0200077
1156,47.4749735,19.0216704
1157,47.4746944,19.0225871
1158,47.4746828,19.0226668
1159,47.4746896,19.0226989
1160,47.4747375,19.0227507
1161,47.4748114,19.0228683
1162,47.4749831,19.0216104
1163,47.4749031,19.0215261
1164,47.4748205,19.0214549
1165,47.4735113,19.0203186
1166,47.4737646,19.0210826
1167,47.4734764,19.0217759
1168,47.4721899,19.021396
1169,47.4791248,19.0141928
1170,47.4773506,19.0140059
1171,47.4773908,19.0141563
1172,47.4774252,19.0143212
1173,47.477476,19.014611
1174,47.4774828,19.0147512
1175,47.4774778,19.0149226
1176,47.4774649,19.015074
1177,47.4774638,19.0153436
1178,47.4774342,19.0154739
1179,47.4774362,19.0155498
1180,47.477443,19.0155959
1181,47.4774649,19.0156276
1182,47.477483,19.0156354
1183,47.4775158,19.0156308
1184,47.4775439,19.0156064
1185,47.4774709,19.0152911
1186,47.4766908,19.0164094
1187,47.4672506,19.016587
1188,47.4748735,19.0009819
1189,47.4734206,18.9917073
1190,47.4746107,18.9898351
1191,47.474989,18.9890413
1192,47.4710499,19.0011696
1193,47.4686075,19.0033561
1194,47.4666343,19.0054029
1195,47.4655416,19.0133346
1196,47.482157,18.9996845
1197,47.4820716,18.9996915
1198,47.4819907,18.9997182
1199,47.4819677,18.9997791
1200,47.4812869,19.0024618
1201,47.4803387,19.0026313
1202,47.482001,18.9992298
1203,47.4821768,18.99943
1204,47.4815256,18.9988797
1205,47.4794473,19.0001896
1206,47.4794479,19.000437
1207,47.4806172,18.9925382
1208,47.4837821,19.0068865
1209,47.4836845,19.0058481
1210,47.4816905,19.0048511
1211,47.4810916,19.0044756
1212,47.4843747,19.0054238
1213,47.4822687,18.9994671
1214,47.4807363,19.0047493
1215,47.4816641,18.9925912
1216,47.482257,18.9922837
1217,47.4779213,19.0023541
1218,47.4776078,19.0027529
1219,47.4798632,19.000712
1220,47.4794059,19.0011188
1221,47.4755347,19.0038715
1222,47.4752674,19.0043651
1223,47.4755867,19.0035385
1224,47.4738285,19.0075042
1225,47.4731328,19.0082454
1226,47.4710993,19.0109261
1227,47.4715486,19.0105411
1228,47.469912,19.0126985
1229,47.4691561,19.0133865
1230,47.4669696,19.0159538
1231,47.473146,18.9993093
1232,47.4762815,18.9870213
1233,47.4714056,19.0006947
1234,47.4672878,19.0044869
1235,47.4743703,18.9948991
1236,47.4742935,18.9950724
1237,47.4725505,18.9985822
1238,47.4722909,18.9987782
1239,47.4722271,18.9988981
1240,47.4723207,18.9990027
1241,47.4755183,19.0032317
1242,47.4717404,19.0132118
1243,47.4712803,19.0139333
1244,47.4717437,19.0132774
1245,47.471754,19.0134111
1246,47.4717687,19.0135746
1247,47.471817,19.0137541
1248,47.472474,19.0143215
1249,47.4724507,19.0143324
1250,47.4722921,19.0143423
1251,47.4722113,19.0143189
1252,47.4721108,19.0142636
1253,47.4720232,19.0142015
1254,47.4738256,18.9874004
1255,47.4744658,18.9882256
1256,47.4706134,19.0015215
1257,47.466909,19.0161438
1258,47.4674864,19.0168608
1259,47.4677121,19.0171347
1260,47.4810364,19.0042202
1261,47.4827693,19.0050171
1262,47.481129,19.004529
1263,47.476919,19.0074958
1264,47.4741946,18.9853627
1265,47.4740403,18.9861288
1266,47.4754468,18.9846465
1267,47.4765593,18.9873461
1268,47.4781508,18.9911307
1269,47.480825,18.9900238
1270,47.4711683,19.0200675
1271,47.4833458,19.0051581
1272,47.4815954,19.0050385
1273,47.4839135,19.0053871
1274,47.483342,19.0052415
1275,47.4820314,18.9997047
1276,47.4815026,19.0049015
1277,47.4839237,19.0053481
1278,47.4821268,18.9994581
1279,47.4815703,19.004933
1280,47.4817066,18.9987834
1281,47.4815201,19.0048328
1282,47.4839008,19.0054332
1283,47.4821081,18.9996841
1284,47.4811992,19.0046822
1285,47.4811714,19.0047791
1286,47.4817129,18.9990198
1287,47.4837649,19.0054389
1288,47.4816322,18.998717
1289,47.4851917,19.0059245
1290,47.4815123,19.004863
1291,47.4814954,19.004931
1292,47.483779,19.0052137
1293,47.486161,19.006816
1294,47.4839396,19.0052666
1295,47.4838916,19.0054761
1296,47.482112,18.9993937
1297,47.4705602,19.0196118
1298,47.4710347,19.0200305
1299,47.4782711,19.0254045
1300,47.4661662,19.0100474
1301,47.4660493,19.0060464
1302,47.4678207,19.0093097
1303,47.467695,19.0093287
1304,47.4764696,18.9870966
1305,47.4809065,19.0109942
1306,47.4818694,19.0097831
1307,47.4808234,19.0110745
1308,47.481785,19.0099368
1309,47.4807901,19.0106655
1310,47.4781027,19.0133603
1311,47.4805558,19.0112597
1312,47.4811896,19.0108584
1313,47.4815532,19.0103726
1314,47.4813767,19.0106572
1315,47.4805966,19.0112299
1316,47.4809527,19.0110074
1317,47.4808862,19.0110528
1318,47.4809048,19.0110359
1319,47.4812886,19.0046412
1320,47.4694883,19.0177999
1321,47.4696272,19.0176216
1322,47.470628,19.0164924
1323,47.4694608,19.0179369
1324,47.4706715,19.0164736
1325,47.4707205,19.0165085
1326,47.4694694,19.0180679
1327,47.469494,19.0182083
1328,47.4819468,19.0049237
1329,47.4855377,19.0061999
1330,47.4823165,18.9994752
1331,47.4824205,19.0049759
1332,47.4834946,19.0051205
1333,47.4859733,19.0066346
1334,47.4810401,19.004155
1335,47.4811817,19.0045745
1336,47.4810399,19.004283
1337,47.4822463,18.9990361
1338,47.4821822,18.9991387
1339,47.4821071,18.9992512
1340,47.4817729,18.998716
1341,47.4656676,19.013775
1342,47.4655529,19.0139082
1343,47.4736946,18.9915346
1344,47.4737287,18.9915509
1345,47.4737687,18.9916753
1346,47.4737742,18.9915969
1347,47.4738241,18.9913296
1348,47.4738899,18.9910494
1349,47.473998,18.9907544
1350,47.4743548,19.0084411
1351,47.4816211,18.9984218
1352,47.4816581,18.9979985
1353,47.4650772,19.0119968
1354,47.4806479,18.9924635
1355,47.4817271,18.9965941
1356,47.4817927,18.9965789
1357,47.4652325,19.0129036
1358,47.4674921,19.0165847
1359,47.4676037,19.0164114
1360,47.4677961,19.0170106
1361,47.4750838,19.0157121
1362,47.4751704,19.016417
1363,47.4749244,19.0158871
1364,47.4825894,18.998795
1365,47.4741371,19.004867
1366,47.474349,19.0050806
1367,47.4752741,18.9920644
1368,47.4750316,18.9922786
1369,47.4755623,18.9926399
1370,47.4754231,18.9924398
1371,47.4753288,18.9922601
1372,47.47389,18.9918992
1373,47.4740104,18.9917211
1374,47.4740205,18.9924364
1375,47.4741252,18.9923687
1376,47.4744101,18.9919258
1377,47.4670937,19.004793
1378,47.4735151,19.0010491
1379,47.4758272,18.9965172
1380,47.4756039,18.9966771
1381,47.4756791,18.9966249
1382,47.4761298,18.9962664
1383,47.4662609,19.0056794
1384,47.4714788,19.0023046
1385,47.4735474,18.9964517
1386,47.4790793,18.9925722
1387,47.4697394,19.0117952
1388,47.4704505,19.0106663
1389,47.4652487,19.0129081
1390,47.4652769,19.0128949
1391,47.4652898,19.0128609
1392,47.465288,19.0127954
1393,47.4653398,19.0130571
1394,47.4653823,19.0130171
1395,47.4753937,18.9859842
1396,47.4754096,18.9860093
1397,47.4754304,18.9839872
1398,47.4754437,18.9860285
1399,47.4754893,18.984804
1400,47.4755127,18.9860464
1401,47.4756269,18.9860553
1402,47.4756979,18.9853993
1403,47.47574,18.9861116
1404,47.4758351,18.9861709
1405,47.4759562,18.9861101
1406,47.4780318,18.9905335
1407,47.4813356,18.9928758
1408,47.4719275,19.0140018
1409,47.4731524,19.0131787
1410,47.4732741,19.0133053
1411,47.4734078,19.0133904
1412,47.4735535,19.0134398
1413,47.4736899,19.0134596
1414,47.4738571,19.0134517
1415,47.4740995,19.0133587
1416,47.4742073,19.0133105
1417,47.4742804,19.0132433
1418,47.4693431,19.0178993
1419,47.4697653,19.0174658
1420,47.4690227,19.0183033
1421,47.4699816,19.016508
1422,47.4692961,19.017291
1423,47.4692789,19.0179845
1424,47.4693111,19.017942
1425,47.4693855,19.0178003
1426,47.4694021,19.0178286
1427,47.4694238,19.0178027
1428,47.4694457,19.0177748
1429,47.4694775,19.018322
1430,47.4694681,19.0177635
1431,47.4694704,19.0178754
1432,47.4695009,19.0177655
1433,47.4695286,19.0170056
1434,47.4695278,19.0177056
1435,47.4702065,19.0169419
1436,47.4698311,19.01739
1437,47.4695549,19.0177226
1438,47.4697411,19.0174911
1439,47.4701581,19.0169874
1440,47.4697948,19.0174344
1441,47.4702757,19.0168715
1442,47.4704271,19.0167178
1443,47.4704492,19.016693
1444,47.4703173,19.016421
1445,47.4704264,19.0159443
1446,47.4695218,19.0182703
1447,47.4693034,19.0185537
1448,47.4694009,19.0174741
1449,47.4696238,19.0172134
1450,47.4700858,19.0166866
1451,47.4702173,19.0165291
1452,47.4815329,18.9995649
1453,47.4814425,18.9994821
1454,47.481398,18.9993929
1455,47.4813801,18.9993347
1456,47.4813832,18.9991506
1457,47.481513,18.9989549
1458,47.4827595,19.0051759
1459,47.4839295,19.007566
1460,47.4815541,19.0079744
1461,47.481625,19.0080476
1462,47.4817814,19.0081325
1463,47.4824591,19.0084229
1464,47.4826371,19.0086962
1465,47.4837246,19.0065087
1466,47.4821807,18.9994708
1467,47.4822214,18.999073
1468,47.4827082,18.9987259
1469,47.4760582,18.9871941
1470,47.4800876,18.9927961
1471,47.4801238,18.9929653
1472,47.4811767,18.9929523
1473,47.4811838,18.9929033
1474,47.4811862,18.9928239
1475,47.4811925,18.9927888
1476,47.481233,18.9929972
1477,47.4812156,18.9927592
1478,47.4812506,18.9927029
1479,47.4812884,18.99265
1480,47.4813219,18.9925939
1481,47.4813901,18.9925191
1482,47.4814263,18.9924858
1483,47.4814558,18.9924867
1484,47.481482,18.9925051
1485,47.4814952,18.9925393
1486,47.4814918,19.0049855
1487,47.4815353,19.0047684
1488,47.4815499,19.0047069
1489,47.4818239,19.0049036
1490,47.4835752,19.0053092
1491,47.4808604,18.9899696
1492,47.4760159,18.9867368
1493,47.4761679,18.9869848
1494,47.4762147,18.987062
1495,47.4762217,18.986689
1496,47.4650396,19.0120154
1497,47.4742229,18.9900863
1498,47.4743069,18.9902117
1499,47.4744948,18.9896815
1500,47.4734003,19.0176757
1501,47.4736011,19.0181651
1502,47.4737372,19.018524
1503,47.4661272,19.0158739
1504,47.4647128,19.0133477
1505,47.4653666,19.0128788
1506,47.482047,18.9991604
1507,47.4813095,18.9966643
1508,47.4813282,18.996788
1509,47.4813546,18.9968573
1510,47.4814522,18.995941
1511,47.4815156,18.9958837
1512,47.4664426,19.015565
1513,47.4668215,19.0160678
1514,47.4739634,19.0141766
1515,47.4739329,19.0134189
1516,47.4739534,19.0146551
1517,47.473952,19.0134688
1518,47.4739834,19.0141578
1519,47.4739967,19.0144627
1520,47.4739892,19.0145211
1521,47.4739948,19.0145694
1522,47.4740187,19.0144025
1523,47.4740077,19.0146252
1524,47.4739798,19.013495
1525,47.4740435,19.0147801
1526,47.4740568,19.0135032
1527,47.4741051,19.0138059
1528,47.47408,19.0135128
1529,47.4741177,19.0141219
1530,47.4740784,19.0142477
1531,47.474094,19.0135517
1532,47.474146,19.0139947
1533,47.4740994,19.0149939
1534,47.4741373,19.0137844
1535,47.4741479,19.0138442
1536,47.4741513,19.0139154
1537,47.4742437,19.0146644
1538,47.474326,19.0137888
1539,47.4797155,19.0008356
1540,47.4776947,19.0026139
1541,47.4780763,19.0023019
1542,47.4767129,19.0035202
1543,47.4785414,19.0086143
1544,47.4778273,19.0250879
1545,47.4777282,19.0250317
1546,47.4761677,19.0240563
1547,47.4759025,19.0238883
1548,47.4756071,19.0236837
1549,47.4753442,19.0234746
1550,47.4747755,19.0229837
1551,47.4747124,19.0230058
1552,47.474601,19.0228198
1553,47.4744391,19.0226757
1554,47.4742262,19.0225409
1555,47.4733792,19.0220444
1556,47.4725515,19.0215448
1557,47.4724215,19.0214574
1558,47.472223,19.0212905
1559,47.4721015,19.0211803
1560,47.4718485,19.0209081
1561,47.4714763,19.0204778
1562,47.4712463,19.0202279
1563,47.4712223,19.0201859
1564,47.471215,19.0201353
1565,47.4702035,19.0193168
1566,47.4695499,19.0187642
1567,47.4685677,19.0179047
1568,47.4681625,19.0175813
1569,47.464992,19.0138029
1570,47.4652941,19.0142526
1571,47.4661639,19.0153724
1572,47.4663163,19.0158567
1573,47.4654639,19.0145023
1574,47.4659597,19.015091
1575,47.4660821,19.0153001
1576,47.4661675,19.0150312
1577,47.4662567,19.0156348
1578,47.4674523,19.0172476
1579,47.4677257,19.0174801
1580,47.4662882,19.0158026
1581,47.4663531,19.0159696
1582,47.4669767,19.0162869
1583,47.4656373,19.0147257
1584,47.4662932,19.0156744
1585,47.4669386,19.0163557
1586,47.4679075,19.0176239
1587,47.4662575,19.0155718
1588,47.4666498,19.0164858
1589,47.4644562,19.0129855
1590,47.4653501,19.0147167
1591,47.466677,19.016051
1592,47.4663923,19.0156184
1593,47.4662952,19.0154224
1594,47.4665255,19.0158435
1595,47.4672665,19.0167461
1596,47.4783595,18.9916837
1597,47.4784099,18.991838
1598,47.4787029,18.9882428
1599,47.4789145,18.9918762
1600,47.4793707,18.9901226
1601,47.4795722,18.9899012
1602,47.4814365,18.9927771
1603,47.481588,18.9926523
1604,47.4817761,18.9925124
1605,47.4744922,19.0231895
1606,47.4786519,18.9920776
1607,47.4798719,18.9923002
1608,47.479962,18.9923051
1609,47.4800033,18.992325
1610,47.4800264,18.9923565
1611,47.4800289,18.9924219
1612,47.480617,18.992461
1613,47.4811007,18.994357
1614,47.4811394,18.9943888
1615,47.4811731,18.9943556
1616,47.4812302,18.9943531
1617,47.4812519,18.9940578
1618,47.4812651,18.9943775
1619,47.4812835,18.9944058
1620,47.4813668,18.994851
1621,47.4814259,18.9956675
1622,47.481475,18.9959034
1623,47.481609,18.996679
1624,47.4681438,19.0036511
1625,47.4657005,19.0101924
1626,47.4658847,19.0104038
1627,47.4659578,19.0105541
1628,47.4760385,18.9977369
1629,47.4767339,18.9983529
1630,47.4777549,18.9922663
1631,47.470798,19.0184579
1632,47.4708269,19.0185465
1633,47.4708111,19.0188856
1634,47.4708292,19.0181862
1635,47.4708973,19.0186793
1636,47.4709416,19.0186333
1637,47.4710025,19.0188786
1638,47.4710365,19.0192902
1639,47.4710912,19.017915
1640,47.4711387,19.0180667
1641,47.4711494,19.0191679
1642,47.4711924,19.0180052
1643,47.4712049,19.0178418
1644,47.4712115,19.0190635
1645,47.4712212,19.0179414
1646,47.4712407,19.0186245
1647,47.4712891,19.0178197
1648,47.4712681,19.019105
1649,47.4713043,19.018971
1650,47.4713559,19.0190162
1651,47.4713188,19.0178131
1652,47.471432,19.0181073
1653,47.4714259,19.0184302
1654,47.4713823,19.0196876
1655,47.4715002,19.0185917
1656,47.4714247,19.0177055
1657,47.4714284,19.0197795
1658,47.4715081,19.018656
1659,47.4714642,19.0188419
1660,47.4715568,19.0185231
1661,47.4715036,19.0188004
1662,47.4715495,19.018747
1663,47.4714968,19.0195587
1664,47.4716655,19.0184623
1665,47.4715654,19.0175537
1666,47.4716432,19.0175814
1667,47.4717761,19.0178323
1668,47.4719312,19.0181252
1669,47.4722211,19.018685
1670,47.4722433,19.0187279
1671,47.4793628,19.0141505
1672,47.4793616,19.0140481
1673,47.4794187,19.0143618
1674,47.479419,19.0145249
1675,47.4794781,19.0137558
1676,47.4797286,19.0132857
1677,47.4798786,19.0129554
1678,47.4799757,19.0127301
1679,47.480056,19.0124949
1680,47.4801847,19.0122994
1681,47.4804179,19.0120462
1682,47.4805742,19.0118323
1683,47.4807037,19.0116068
1684,47.4808077,19.0114084
1685,47.4747714,18.986099
1686,47.4750235,18.9860723
1687,47.475148,18.9859348
1688,47.4751478,18.9860122
1689,47.4751502,18.9861017
1690,47.4751824,18.9860247
1691,47.4752293,18.9860253
1692,47.4752754,18.9860246
1693,47.4753678,18.9860082
1694,47.4823505,19.0081582
1695,47.4824092,19.0082688
1696,47.4627012,19.0056244
1697,47.462714,19.005568
1698,47.4627597,19.0054846
1699,47.4629344,19.0053374
1700,47.4627773,19.0059575
1701,47.4628785,19.0062764
1702,47.4630834,19.0052709
1703,47.4631946,19.0052371
1704,47.4636354,19.0051683
1705,47.4636837,19.0051777
1706,47.4817755,18.9983091
1707,47.4751818,18.9967444
1708,47.4754099,18.9967359
1709,47.4755135,18.9967173
1710,47.4719131,19.0140185
1711,47.4671009,19.0059691
1712,47.4667129,19.0068729
1713,47.4671538,19.004721
1714,47.4726501,19.0012681
1715,47.4731358,19.0015409
1716,47.4731524,19.0021212
1717,47.4732029,19.0014507
1718,47.4732584,19.0019951
1719,47.4733274,19.0024662
1720,47.4734261,19.0023599
1721,47.4735299,19.0028654
1722,47.4735595,19.0029233
1723,47.4735854,19.0029736
1724,47.4736473,19.0027408
1725,47.4744381,18.9906073
1726,47.4744562,18.9907446
1727,47.4744657,18.9905024
1728,47.4745002,18.9903287
1729,47.4745309,18.9899554
1730,47.4745299,18.9900917
1731,47.4747826,18.9895759
1732,47.4748231,18.9899396
1733,47.4749016,18.9898074
1734,47.4738544,18.9913216
1735,47.4739027,18.9914207
1736,47.4739171,18.9913194
1737,47.4739171,18.9915126
1738,47.4739399,18.9918254
1739,47.4739587,18.9912393
1740,47.4740019,18.9908233
1741,47.4740243,18.987624
1742,47.4740356,18.9911888
1743,47.4740724,18.9924009
1744,47.4740712,18.9911487
1745,47.4740945,18.99063
1746,47.4740885,18.9911121
1747,47.4741636,18.9908229
1748,47.4741808,18.9907803
1749,47.4742292,18.9907156
1750,47.474283,18.9906799
1751,47.4742763,18.990346
1752,47.4743517,18.9906779
1753,47.4744072,18.9906997
1754,47.4749537,18.9897823
1755,47.4749691,18.9896908
1756,47.475015,18.9894046
1757,47.4750272,18.9893573
1758,47.475054,18.9892837
1759,47.4751077,18.9891855
1760,47.4752968,18.9888394
1761,47.4757898,18.9879321
1762,47.47553,18.994854
1763,47.475615,18.9948473
1764,47.4756885,18.9948115
1765,47.4734287,18.9862315
1766,47.4736589,18.9861914
1767,47.4736562,18.9916371
1768,47.4735107,18.9916558
1769,47.4738295,18.9914919
1770,47.4738737,18.9912312
1771,47.4751434,18.9901803
1772,47.4760941,18.9914902
1773,47.4757529,18.9909871
1774,47.4749904,18.9899439
1775,47.4746924,18.9896221
1776,47.4748389,18.9897991
1777,47.4746019,18.9895014
1778,47.4758429,18.9859346
1779,47.4760109,18.9868155
1780,47.4758713,18.9870297
1781,47.4758639,18.9870914
1782,47.4758948,18.9871577
1783,47.4759724,18.9873323
1784,47.4738806,18.9880725
1785,47.4738038,18.988158
1786,47.4749341,18.9859498
1787,47.4747918,18.9891972
1788,47.4739072,18.9914702
1789,47.4739067,18.9913682
1790,47.4739377,18.9912699
1791,47.4739884,18.9912136
1792,47.4740136,18.9912008
1793,47.4740539,18.9911695
1794,47.4741973,18.9907516
1795,47.4742549,18.9906966
1796,47.4743745,18.9906831
1797,47.4743191,18.9906745
1798,47.474988,18.9895163
1799,47.4744423,18.9881807
1800,47.4735591,18.9870257
1801,47.4732364,18.9864774
1802,47.474737,19.0229403
1803,47.474799,19.0228348
1804,47.4747791,19.0228054
1805,47.4743672,19.0236956
1806,47.4675057,19.0152566
1807,47.4674399,19.0152995
1808,47.4675224,19.0152826
1809,47.4730402,19.0030146
1810,47.4688467,19.0054379
1811,47.473237,19.0210935
1812,47.4736256,19.0214042
1813,47.48045,19.0094042
1814,47.4804451,19.0095356
1815,47.4804913,19.0092889
1816,47.4805348,19.0096711
1817,47.4835113,19.0052777
1818,47.4833199,19.0056387
1819,47.4833489,19.0050842
1820,47.483869,19.0051317
1821,47.4839559,19.0051595
1822,47.484454,19.006133
1823,47.4837295,19.006211
1824,47.4836534,19.0053673
1825,47.4836959,19.0054139
1826,47.4838514,19.0052384
1827,47.4839728,19.0059669
1828,47.4842427,19.0060469
1829,47.4728087,19.0217006
1830,47.472817,19.0216709
1831,47.4729234,19.0213156
1832,47.4730031,19.0210863
1833,47.473082,19.0208543
1834,47.4730666,19.0207685
1835,47.4754425,18.9824196
1836,47.4752738,18.9817642
1837,47.4753785,18.9819781
1838,47.462698,19.0057015
1839,47.4747229,18.9949799
1840,47.4745063,18.9955205
1841,47.4743653,18.9954684
1842,47.4744059,18.9947853
1843,47.474608,18.9949101
1844,47.4746866,18.9943079
1845,47.474483,18.994309
1846,47.4746768,18.9943082
1847,47.4746716,18.9944593
1848,47.474654,18.9946088
1849,47.4746156,18.9948427
1850,47.4745135,18.9951456
1851,47.474442,18.9952989
1852,47.4743483,18.995464
1853,47.4739709,18.9961447
1854,47.4734987,18.9970066
1855,47.4734349,18.9969423
1856,47.4736293,18.9963947
1857,47.4735806,18.9966815
1858,47.4735993,18.9963565
1859,47.4708791,19.0013889
1860,47.4710716,19.0011561
1861,47.4710991,19.0011193
1862,47.4711282,19.001079
1863,47.4712295,19.0010113
1864,47.4708653,19.002149
1865,47.4707101,19.0018823
1866,47.4708805,19.0021832
1867,47.4711027,19.0023254
1868,47.4628921,19.0062714
1869,47.4741131,18.9958888
1870,47.4663807,19.0152777
1871,47.4661183,19.0145731
1872,47.4656493,19.0133813
1873,47.4654339,19.0128216
1874,47.4652314,19.0122809
1875,47.4651045,19.0119523
1876,47.4643667,19.0099943
1877,47.4643282,19.009992
1878,47.4642962,19.0099493
1879,47.4641521,19.0095618
1880,47.4639328,19.0089875
1881,47.4639412,19.0089537
1882,47.4636333,19.0081136
1883,47.4635893,19.008022
1884,47.4635264,19.0079525
1885,47.4633196,19.0073316
1886,47.462928,19.0062582
1887,47.4707867,19.0014636
1888,47.4742277,18.9960259
1889,47.4741214,18.9958993
1890,47.4739506,18.995703
1891,47.4738178,18.996131
1892,47.4738737,18.9960266
1893,47.4740546,18.9930184
1894,47.4743591,18.9935717
1895,47.4744174,18.9937473
1896,47.4744539,18.9939102
1897,47.4748491,18.9943557
1898,47.4745664,18.9950029
1899,47.4745995,18.9949026
1900,47.4747001,18.9950604
1901,47.4747519,18.9948864
1902,47.4719324,19.0015535
1903,47.4725155,19.000515
1904,47.471782,19.0015107
1905,47.4752449,18.9817133
1906,47.4766961,19.0065626
1907,47.4754163,18.982111
1908,47.4754531,18.9832949
1909,47.4761391,19.0076053
1910,47.476389,19.0079012
1911,47.4762225,19.0077322
1912,47.4764977,19.0073059
1913,47.4765184,19.0071734
1914,47.476829,19.0075602
1915,47.4767188,19.0075431
1916,47.4765829,19.007274
1917,47.4764569,19.0070872
1918,47.472358,19.0215267
1919,47.474717,18.988764
1920,47.4770913,19.0031952
1921,47.4810689,19.0044189
1922,47.4806985,19.005369
1923,47.4807442,19.0052113
1924,47.4804058,19.0060906
1925,47.4795731,19.0071224
1926,47.4782743,19.0060372
1927,47.4781964,19.006303
1928,47.4775281,19.0029551
1929,47.477615,19.0029716
1930,47.4777222,19.0026608
1931,47.4774827,19.0029464
1932,47.4774588,19.0028507
1933,47.4775924,19.0027648
1934,47.4776135,19.002837
1935,47.4776242,19.0028485
1936,47.4776527,19.0028566
1937,47.4776678,19.002879
1938,47.4777284,19.0029223
1939,47.4777029,19.0028859
1940,47.4776865,19.0029861
1941,47.4777358,19.0029113
1942,47.4777466,19.0026986
1943,47.4776545,19.0025437
1944,47.4776229,19.0026709
1945,47.4775498,19.0027233
1946,47.4777718,19.0030628
1947,47.477304,19.0030469
1948,47.4770654,19.0029424
1949,47.4774553,19.0026961
1950,47.4777745,19.0024502
1951,47.4771372,19.002898
1952,47.4770799,19.0028144
1953,47.4772084,19.0019309
1954,47.4756695,19.0015815
